"Year","Date","Site","Habitat","Land_class","Burned","Vegetation","Wet_biomass.g.","Dry_biomass.g.","Biomass.g.m2.","Sand...","Notes","MAT","MAP","Fire_frequency","SOC_conc30","SOC_conc70","Section_dry_weight30","Section_dry_weight70","BD30","BD70","SOC_stock30","SOC_stock70","SOC_stock_1m","lon","lat"
2022,2022-11-09,"MA95","woodland","woodland","Early","PERENNIALS",9,8,128,80,NA,21.9333324432373,680,4,0.4034394,0.2497482,2019.5,1833.5,1.74918861264807,0.680607785793563,21.1707481312071,11.898639858555,33.069387989762,24.1654708129168,-17.039398350326
2022,2022-10-17,"MA96","woodland","woodland","Unburned","MIXTURE",18,17,272,80,NA,22.5499992370605,694,3,0.8260902,0.1729026,1397.5,1477,1.21044371684856,0.548272538651264,29.9980707642052,6.63584232089828,36.6339130851035,25.275277383819,-16.9539592054739
2022,2022-10-01,"MA98","grassland","grassland","Early","MIXTURE",27.67,20,320,90,NA,22.4416675567627,701,NA,1.0182042,0.2497482,2079,3988,1.80072449898259,1.48037297504485,55.005157437209,25.8804340092267,80.8855914464357,25.2415496047284,-16.9563370235745
2022,2022-10-10,"MA99","dambo grassland","grassland","Unburned","MIXTURE",17,16,256,85,NA,23.6083335876465,642,NA,1.0182042,0.3650166,1747,3123.5,1.51316291472948,1.15946464081058,46.2212650518538,29.6256688706229,75.8469339224767,25.2476754092672,-17.4629937344457
2022,2022-10-18,"MA100","woodland","woodland","Early","BARE",0,0,0,90,NA,22.6833324432373,673,5,0.288171,0.1729026,1696,4298,1.46898929787132,1.59544710299467,12.6996034487063,19.3099866589173,32.0095901076235,24.9369248329584,-17.139281703942
2022,2022-10-10,"MA101","woodland","woodland","Unburned","PERENNIALS",11,10,160,85,NA,23.841667175293,650,NA,1.1900996,0.672399,1193.5,4006,1.03374924941593,1.48705469860323,36.9079370469059,69.9925864600277,106.900523506934,25.259150570577,-17.5648630176357
2022,2022-11-07,"MA102","dambo grassland","grassland","Late","PERENNIALS",58.67,55.33,885.33,75,NA,21.9750003814697,706,NA,0.2497482,0.096057,1144,2909,0.990874856583011,1.07984076840659,7.42407635570595,7.2608385283582,14.6849148840642,24.5827392235688,-16.7803737154352
2022,2022-10-06,"MA103","grassland",NA,"Unburned","PERENNIALS",14,13,208,90,NA,22.7999992370605,652,3,0.39,0.117,2107,4166,1.82497668078707,1.54644779689991,21.3522271652087,12.6654074566103,34.0176346218189,24.847712432028,-17.2882175157746
2022,2022-10-23,"MA104","woodland","woodland","Late","PERENNIALS",17.5,14.5,232,85,NA,21.8333339691162,722,1,0.273,0.078,2077.5,3735.5,1.79942527495735,1.38664324179539,14.7372930019007,7.57107210020285,22.3083651021035,24.9434835731317,-16.7316017366165
2022,2022-11-01,"MA105","dambo grassland","grassland","Unburned","MIXTURE",16,15,240,80,NA,22.2083339691162,661,NA,0.156,0.039,1098.5,3250,0.951465061150732,1.20642230915139,4.45285648618543,3.2935329039833,7.74638939016873,24.6243326078647,-17.2140746718986
2022,2022-11-05,"MA106","woodland","woodland","Unburned","ANNUALS",0,0,0,100,NA,21.908332824707,702,6,0.156,0.078,1279,2938,1.10780501885461,1.09060576747286,5.18452748823956,5.95470749040181,11.1392349786414,24.5719294428811,-16.8971682739394
2022,2022-10-31,"MA107","dambo grassland","grassland","Unburned","PERENNIALS",22,21,336,85,NA,21.9833335876465,712,NA,2.496,0.234,607.5,3380,0.526185730222185,1.25467920151745,39.4007874790372,20.5516453208558,59.952432799893,24.6541686334242,-16.7241449536939
2022,2022-11-08,"MA108","woodland","woodland","Unburned","BARE",0,0,0,100,NA,21.7916660308838,677,6,0.234,0.078,1490,2598,1.29056253173836,0.964395433592406,9.0597489728033,5.26559906741454,14.3253480402178,24.3818123756879,-17.1709849258697
2022,2022-10-01,"MA109","shrub",NA,"Unburned","PERENNIALS",32,31,496,95,NA,23.6749992370605,640,2,1.599,0.78,1473,4333,1.27583799278564,1.60843934324707,61.2019485139273,87.8207881412902,149.022736655217,25.246742810095,-17.4719036885159
2022,2022-10-31,"MA110","grassland","grassland","Late","MIXTURE",9.67,9,144,95,NA,21.7000007629395,731,NA,0.312,0.156,1638.5,4154.5,1.41918571023712,1.54217891795983,13.2835782478194,16.8405937841214,30.1241720319408,24.7573133533657,-16.6096102952026
2022,2022-11-14,"MA111","woodland","woodland","Late","ANNUALS",19.67,19,304,100,NA,21.908332824707,696,1,0.195,0.078,979.5,2554,0.848393288481695,0.948062331560818,4.96310073761792,5.17642033032207,10.13952106794,24.2910206013535,-16.9078665202045
2022,2022-11-16,"MA113","woodland","woodland","Late","ANNUALS",0,0,0,100,NA,21.9166660308838,708,5,0.351,0.039,907,2303.5,0.785597460595097,0.855075012040072,8.27234126006637,2.3343547828694,10.6066960429358,24.4443011660367,-16.771620586651
2022,2022-11-01,"MA114","woodland","woodland","Late","MIXTURE",0,0,0,95,NA,21.75,720,5,0.312,0.195,1778.5,4318,1.54044661925951,1.60287124028176,14.4185803562691,21.879192429846,36.2977727861151,24.7456032434008,-16.7246845823693
2022,2022-10-04,"MA115","woodland","woodland","Unburned","ANNUALS",20.33,19,304,100,NA,23.2333335876465,628,NA,0.351,0.156,1070.5,2356,0.927212879346253,0.874563372418672,9.76355161951604,9.55023202681189,19.3137836463279,24.8855893511101,-17.4767287198472
2022,2022-10-05,"MA116","dambo woodland","woodland","Unburned","PERENNIALS",18.33,15,240,60,NA,22.3916664123535,656,NA,0.468,0.078,1045.5,1696,0.905559145592253,0.62956684194485,12.7140504041152,3.43743495701888,16.1514853611341,24.6804188358228,-17.2830105014775
2022,2022-10-27,"MA117","grassland","grassland","Late","BARE",0,0,0,95,NA,22.4583339691162,666,1,0.273,0.117,1630,4022.5,1.41182344076076,1.49317961186507,11.5628339798306,12.2291410211749,23.7919750010055,24.7684717594896,-17.1706187605883
2022,2022-11-03,"MA118","grassland","grassland","Early","PERENNIALS",0,0,0,95,NA,22.1833324432373,677,3,0.429,0.156,1426,4231,1.23512897332812,1.57057624308294,15.896109886733,17.1506925744657,33.0468024611986,24.7532218744095,-17.0601485213874
2022,2022-11-01,"MA119","woodland","woodland","Late","ANNUALS",0,0,0,95,NA,22.0166664123535,657,5,0.234,0.156,973,4179,0.842763317705655,1.55127348613651,5.9161984902937,16.9399064686107,22.8561049589044,24.5509020062203,-17.3392336979628
2022,2022-10-06,"MA121","woodland","woodland","Unburned","MIXTURE",14.67,13.33,213.33,95,NA,22.7000007629395,657,NA,0.429,0.273,1909,4069.5,1.65347910945539,1.51062633448972,21.2802761386909,28.8680692520986,50.1483453907895,24.8549657393587,-17.2465126950811
2022,2022-10-16,"MA122","shrub",NA,"Unburned","MIXTURE",12.33,10.67,170.67,90,NA,22.9833335876465,684,NA,1.17,0.117,1845.5,4053.5,1.59847862572023,1.50468702466005,56.1065997627802,12.3233867319658,68.429986494746,25.0716228106869,-17.1481198982835
2022,2022-10-04,"MA123","woodland","woodland","Unburned","PERENNIALS",9.33,6.33,101.33,100,NA,22.841667175293,635,NA,0.273,0.117,1410,2434.5,1.22127058372556,0.903703111270482,10.0022060807124,7.40132848130525,17.4035345620176,24.7662927288752,-17.4445471013192
2022,2022-11-07,"MA124","cropland",NA,"Unburned","BARE",0,0,0,95,NA,21.8916664123535,646,NA,0.39,0.234,1550.5,3702,1.34296456742304,1.37420781183953,15.7126854388496,22.5095239579314,38.222209396781,24.2636152014175,-17.4606122584613
2022,2022-10-31,"MA125","woodland","woodland","Late","BARE",0,0,0,95,NA,21.7250003814697,724,3,0.195,0.078,1783,4446.5,1.54434429133523,1.65057132235128,9.03441410431113,9.012119420038,18.0465335243491,24.6874786158068,-16.669460697122
2022,2022-11-09,"MA126","woodland","woodland","Early","MIXTURE",0,0,0,95,NA,21.966667175293,680,7,0.624,0.117,1278.5,4400.5,1.10737194417953,1.63349580659099,20.7300027950408,13.3783306559802,34.1083334510209,24.1073979176004,-17.0671952677057
2022,2022-11-08,"MA127","woodland","woodland","Early","ANNUALS",15,13.33,213.33,90,NA,21.7749996185303,674,1,0.234,0.078,1365,3743.5,1.18229386296837,1.38961289671023,8.29970291803793,7.58728641603784,15.8869893340758,24.2669370889914,-17.2200250471227
2022,2022-10-31,"MA128","woodland","woodland","Late","ANNUALS",0,0,0,85,NA,22.4833335876465,658,2,0.429,0.312,1304.5,3015.5,1.12989182728369,1.11937429946032,14.541707817141,24.4471347002133,38.9888425173543,24.7882431903195,-17.239466014118
2022,2022-10-16,"MA129","cropland",NA,"Unburned","BARE",0,0,0,95,NA,22.3999996185303,699,NA,0.156,0.039,1917,3661.5,1.66040830425667,1.35917393383318,7.77071086392122,3.71054483936457,11.4812557032858,25.2327888413289,-16.9474060635449
2022,2022-11-03,"MA130","woodland","woodland","Late","BARE",0,0,0,95,NA,21.9750003814697,704,6,0.39,0.078,1403,4105,1.21520753827444,1.5238041781743,14.217928197811,8.31997081283167,22.5378990106427,24.8406642348253,-16.9368776703078
2022,2022-11-03,"MA131","woodland","woodland","Late","BARE",0,0,0,95,NA,22.0666656494141,701,NA,0.546,0.117,1321,4147.5,1.14418329156133,1.53958046990935,18.7417223157745,12.6091640485576,31.3508863643321,24.8512524361722,-16.8954315268469
2022,2022-10-25,"MA132","woodland","woodland","Unburned","PERENNIALS",44.67,42.67,682.67,95,NA,21.9583339691162,720,2,0.312,0.078,2193,4072.5,1.89946552490082,1.51173995508278,17.7789973130717,8.254100154752,26.0330974678237,24.4139118272449,-16.5914485215701
2022,2022-11-13,"MA133","cropland",NA,"Unburned","BARE",0,0,0,90,NA,22.1000003814697,693,NA,0.312,0.195,1341,3871,1.16150627856453,1.4369417719154,10.871698767364,19.6142551866452,30.4859539540091,24.1870939826861,-16.8530747926874
2022,2022-11-08,"MA134","woodland","woodland","Late","ANNUALS",0,0,0,100,NA,22.0416660308838,693,NA,0.234,0.039,1124,2685.5,0.973551869579812,0.996876034223405,6.83433412445028,2.7214715734299,9.55580569788017,24.7113136038603,-16.9599681716241
2022,2022-10-16,"MA135","grassland","grassland","Unburned","PERENNIALS",10.33,9.67,154.67,95,NA,22.875,677,1,0.195,0.039,1443,4486.5,1.24985351228084,1.66541959692545,7.31164304684293,4.54659549960649,11.8582385464494,25.1121690225549,-17.0880923960431
2022,2022-11-17,"MA136","woodland","woodland","Late","BARE",25,24,384,100,NA,21.966667175293,709,3,0.39,0.234,1294,2382.5,1.12079725910701,0.88440035432406,13.113327931552,14.4864778038281,27.5998057353801,24.3296630634798,-16.756718307228
2022,2022-11-02,"MA137","grassland","grassland","Late","PERENNIALS",0,0,0,90,NA,22.091667175293,679,4,0.273,0.078,1122.5,2769.5,0.972252645554572,1.02805741082916,7.96274916709194,5.61319346312724,13.5759426302192,24.6425994648262,-17.069995308094
2022,2022-10-05,"MA138","shrub",NA,"Unburned","PERENNIALS",10.67,9.33,149.33,80,NA,22.4916667938232,654,1,0.39,0.117,986.5,2317,0.854456333932815,0.860086304708855,9.99713910701394,7.04410683556552,17.0412459425795,24.7547672794149,-17.2798183137799
2022,2022-11-14,"MA139","woodland","woodland","Late","ANNUALS",0,0,0,85,NA,22.6833343505859,656,8,0.702,0.273,1151,2416,0.996937902034131,0.896835784279928,20.9955122168388,17.1385318375894,38.1340440544282,24.8189511192107,-17.2614918082918
2022,2022-10-16,"MA140","woodland","woodland","Unburned","MIXTURE",18.67,15.33,245.33,95,NA,22.7749996185303,666,2,0.312,0.234,2015,3500.5,1.74529094057235,1.29940962867214,16.3359232037572,21.2843297176496,37.6202529214068,24.984056589113,-17.1281475927718
2022,2022-10-07,"MA141","grassland","grassland","Early","ANNUALS",0,0,0,95,NA,22.2416667938232,652,1,0.273,0.078,1830.5,4848.5,1.58548638546783,1.7997964818217,12.9851334969816,9.82688879074649,22.812022287728,24.5937206119874,-17.3739237789595
2022,2022-10-03,"MA142","woodland","woodland","Late","PERENNIALS",17.67,16.67,266.67,90,NA,21.9833335876465,691,2,0.468,0.117,1331,4614.5,1.15284478506293,1.7129340755628,16.1859407822835,14.0289300788593,30.2148708611428,24.7511074287853,-17.0115779358909
2022,2022-11-08,"MA143","woodland","woodland","Unburned","ANNUALS",26.67,25,400,100,NA,22.908332824707,658,1,0.312,0.156,1234,2412,1.06882829809741,0.895350956822511,10.0042328701917,9.77723244850182,19.7814653186936,24.9468529725699,-17.2198536764748
2022,2022-10-20,"MA144","woodland","woodland","Unburned","ANNUALS",12.67,11,176,85,NA,23.4333343505859,659,NA,0.273,0.078,1360.5,3340.5,1.17839619089265,1.24001653037546,9.65106480341077,6.77049025584998,16.4215550592608,24.959127039126,-17.421122894255
2022,2022-10-27,"MA145","grassland","grassland","Unburned","MIXTURE",17,15.67,250.67,95,NA,22.2666664123535,684,2,0.624,0.117,1610.5,4215,1.39493352843264,1.56463693325327,26.113155652259,12.8143764833443,38.9275321356033,24.9261979383924,-16.9909871215637
2022,2022-10-10,"MA146","woodland","woodland","Late","ANNUALS",0,0,0,100,NA,21.966667175293,704,2,0.234,0.039,1340.5,3129.5,1.16107320388945,1.1616918819967,8.15073389130391,3.171418837851,11.3221527291549,24.6142399809053,-16.8580016008988
2022,2022-11-07,"MA147","woodland","woodland","Late","BARE",0,0,0,100,NA,21.716667175293,656,NA,0.273,0.156,1389,4176,1.2030814473722,1.55015986554345,9.85323705397836,16.9277457317345,26.7809827857129,24.2119387782709,-17.3665928164215
2022,2022-10-01,"MA148","woodland","woodland","Early","ANNUALS",12.33,11.67,186.67,90,NA,21.7000007629395,665,4,0.429,0.117,1363,4021,1.18056156426805,1.49262280156854,15.1938273321297,12.2245807448463,27.4184080769761,24.3628929155957,-17.3110863121514
2022,2022-11-04,"MA149","woodland","woodland","Unburned","ANNUALS",24,23,368,95,NA,21.8833332061768,685,4,0.195,0.039,818,4585,0.708510168430859,1.70198347306435,4.14478448532053,4.64641488146568,8.7911993667862,24.4543785259629,-17.0815392957008
2022,2022-10-12,"MA150","dambo woodland","woodland","Late","ANNUALS",0,0,0,85,NA,23.5083332061768,664,2,0.39,0.078,1470.5,3525.5,1.27367261941024,1.308689800281,14.9019696470998,7.14544630953424,22.0474159566341,25.0807206434423,-17.361643036018
2022,2022-10-24,"MA151","woodland","woodland","Late","PERENNIALS",24,22.67,362.67,95,NA,21.716667175293,723,6,0.585,0.195,1604,4312,1.3893035576566,1.60064399909563,24.3822774368733,21.8487905876554,46.2310680245287,24.8812290751557,-16.7651861838201
2022,2022-11-01,"MA152","cropland",NA,"Unburned","ANNUALS",0,0,0,85,NA,22.1000003814697,664,NA,0.234,0.039,1738.5,2807.5,1.50580064525312,1.04216327167463,10.5707205296769,2.84510573167173,13.4158262613486,24.6011748083837,-17.2191384498642
2022,2022-10-31,"MA153","woodland","woodland","Late","ANNUALS",0,0,0,90,NA,22.4583339691162,662,5,0.156,0.039,1601.5,3325.5,1.3871381842812,1.23444842741014,6.49180670243601,3.37004420682969,9.8618509092657,24.7741303343371,-17.2043228123067
2022,2022-10-10,"MA154","grassland","grassland","Unburned","ANNUALS",33,30.33,485.33,85,NA,23.8500003814697,650,NA,0.936,0.585,1158,3457.5,1.00300094748525,1.28344773350491,28.1642666053858,52.5571846870259,80.7214512924117,25.242543138622,-17.5610025992784
2022,2022-10-18,"MA155","woodland","woodland","Late","MIXTURE",0,0,0,95,NA,22.6416664123535,670,4,0.234,0.078,1857,3968,1.60843934324707,1.47294883775776,11.2912441895945,8.04230065415738,19.3335448437518,24.9352924890088,-17.1271316385149
2022,2022-11-11,"MA156","woodland","woodland","Early","ANNUALS",13,12,192,95,NA,21.783332824707,656,4,0.273,0.078,1269,4509.5,1.09914352535301,1.6739573548056,9.00198547264113,9.13980715723859,18.1417926298797,24.4005223280112,-17.3716921214399
2022,2022-10-11,"MA158","dambo grassland","grassland","Late","MIXTURE",0,0,0,50,NA,23.5499992370605,669,6,0.507,0.156,443,2455,0.383704162120869,0.911312851989745,5.83614030585841,9.95153634372801,15.7876766495864,25.0596440091421,-17.4162272585298
2022,2022-11-01,"MA159","woodland","woodland","Late","MIXTURE",0,0,0,80,NA,22.0750007629395,674,8,0.78,0.117,1239.5,2544.5,1.07359211952329,0.944535866349452,25.122055596845,7.73574874540201,32.857804342247,24.5772649401259,-17.1453803101709
2023,NA,"MA160",NA,NA,"Early","MIXTURE",29.23,28.07,449.07,95,NA,21.75,689,2,0.585,0.195,1304.5,3114.5,1.12989182728369,1.15612377903139,19.8296015688287,15.7810895837785,35.6106911526072,24.5296766953551,-17.0237778699584
2023,NA,"MA161",NA,NA,"Early","PERENNIALS",29.4,28.17,450.67,90,NA,21.7916660308838,730,2,0.507,0.351,1891.5,4440.5,1.63832149582759,1.64834408116516,24.9188699515377,40.4998140742279,65.4186840257656,24.522059828859,-16.55099775328
2023,NA,"MA162",NA,NA,"Early","PERENNIALS",34.13,32.57,521.07,70,NA,23.8250007629395,624,9,1.46,1.03,823,2622.5,0.712840915181659,0.973490001769086,31.2224320849567,70.1886291275511,101.411061212508,25.090692263778,-17.574864848564
2023,NA,"MA163",NA,NA,"Unburned","MIXTURE",30.13,28.9,462.4,90,NA,21.75,734,6,0.195,0.117,1747.5,4184.5,1.51359598940456,1.55331512389046,8.85453653801665,12.7216508646629,21.5761874026795,24.6712314504548,-16.4392369116163
2023,NA,"MA164",NA,NA,"Late","MIXTURE",38.2,37.6,601.6,95,NA,22.1083335876465,691,1,0.468,0.117,1754.5,2939.5,1.51965903485568,1.09116257776939,21.3360128493737,8.93662151193131,30.272634361305,24.1945735880137,-16.8539177666296
2023,NA,"MA165",NA,NA,"Early","PERENNIALS",36.97,34.8,556.8,80,NA,22.5249996185303,699,4,0.78,0.585,1022,2895.5,0.885204635863494,1.0748294757378,20.7137884792058,44.014267031463,64.7280555106688,25.1110098387205,-17.0114613222557
2023,NA,"MA166",NA,NA,"Early","ANNUALS",0,0,0,95,NA,22.408332824707,687,4,0.468,0.156,1236.5,3145.5,1.07099367147281,1.16763119182637,15.0367511474782,12.750532614744,27.7872837622222,25.0061286160504,-16.9916407389992
2023,NA,"MA167",NA,NA,"Early","PERENNIALS",29.87,28.87,461.87,95,NA,22.408332824707,665,5,0.507,0.312,1388,3265,1.20221529802204,1.21199041211671,18.2856946829153,26.4698706006289,44.7555652835442,24.7679395448296,-17.1333939884835
2023,NA,"MA168",NA,NA,"Unburned","ANNUALS",30,28.97,463.47,90,NA,21.8249988555908,683,1,0.351,0.078,939,3522,0.813314239800216,1.30739057625576,8.56419894509628,7.13835254635643,15.7025514914527,24.419138234668,-17.0884906919365
2023,NA,"MA169",NA,NA,"Late","MIXTURE",21.1,20.13,322.13,90,NA,22.533332824707,651,1,0.897,0.195,1888,4012.5,1.63528997310203,1.48946754322153,44.0056531761757,20.3312319649739,64.3368851411495,24.7291108738721,-17.3208935416186
2023,NA,"MA170",NA,NA,"Unburned","PERENNIALS",27,25.77,412.27,75,NA,21.7416667938232,729,5,1.326,0.546,2279,4496,1.97395436901458,1.66894606213682,78.5239047994001,63.7871184948693,142.311023294269,24.5645906301563,-16.5556362564732
2023,NA,"MA171",NA,NA,"Late","ANNUALS",0,0,0,85,NA,21.8916664123535,685,9,0.429,0.156,1236.5,3289.5,1.07099367147281,1.22108498029339,13.783688551855,13.3342479848038,27.1179365366588,24.5924317823908,-17.0794866379533
2023,NA,"MA172",NA,NA,"Early","ANNUALS",35.37,33.93,542.93,95,NA,21.8500003814697,689,6,0.312,0.195,1128.5,3232,0.977449541655531,1.19974058559302,9.14892770989577,16.3764589933447,25.5253867032405,24.3564185296276,-17.0162700842427
2023,NA,"MA173",NA,NA,"Unburned","MIXTURE",38.47,36.2,579.2,95,NA,22.658332824707,657,NA,0.975,0.195,1375.5,2945,1.19138843114505,1.09320421552334,34.8481116109926,14.9222375418936,49.7703491528862,24.8627062653828,-17.2304873129867
2023,NA,"MA174",NA,NA,"Unburned","MIXTURE",29.17,28.07,449.07,90,NA,21.8999996185303,715,6,0.39,0.117,2128,4432.5,1.84316581714043,1.64537442625032,21.565040060543,13.4756165509901,35.0406566115331,24.6581474958289,-16.7619950438396
2023,NA,"MA175",NA,NA,"Early","ANNUALS",52.6,51.03,816.53,95,NA,22.1916656494141,690,NA,0.234,0.078,1258.5,3433.5,1.09004895717633,1.2745387687604,7.65214367937782,6.9589816774318,14.6111253568096,24.1308440883634,-16.8645313804607
2023,NA,"MA176",NA,NA,"Early","ANNUALS",39.23,37.73,603.73,95,NA,22.1499996185303,671,5,0.273,0.117,1340.5,3011,1.16107320388945,1.11770386857072,9.50918953985456,9.15399468359421,18.6631842234488,24.636588256813,-17.1547637416911
2023,NA,"MA177",NA,NA,"Early","MIXTURE",26.53,25.53,408.53,90,NA,21.8999996185303,713,3,0.429,0.156,1972,4378.5,1.70804651851547,1.62532925557519,21.9825586932941,17.7485954708811,39.7311541641752,24.6587976808605,-16.7957151302824
2023,NA,"MA178",NA,NA,"Early","ANNUALS",26.57,25.6,409.6,90,NA,22.0083332061768,702,2,0.507,0.156,1763,3563,1.52702130433204,1.32261005769428,23.2259940388903,14.4429018300216,37.6688958689118,24.892681522028,-16.862425436251
2023,NA,"MA179",NA,NA,"Early","ANNUALS",24.67,23.8,380.8,90,NA,21.8166656494141,678,4,0.273,0.117,1079.5,3270.5,0.935008223497693,1.21403204987066,7.6577173504461,9.94292248844067,17.6006398388868,24.3181854975911,-17.1384316606319
2023,NA,"MA180",NA,NA,"Late","ANNUALS",45.7,44.1,705.6,90,NA,22.0583343505859,713,6,0.468,0.117,1506.5,4236.5,1.304853996016,1.57261788083689,18.3201501040647,12.8797404440541,31.1998905481188,25.1745393590774,-16.7160817001364
2023,NA,"MA182",NA,NA,"Early","BARE",0,0,0,90,"A lot of dead Matter when assessing vegetation",21.625,738,NA,0.312,0.078,1674,3793.5,1.4499340121678,1.40817323992794,13.5713823538906,7.68862589000656,21.2600082438971,24.9561200099214,-16.6649135441169
